Symbol,GeneID,Raw counts
LOC101928386,101928386,0
GTDC1,79712,7
ZEB2,9839,1
ZEB2-AS1,100303491,0
LINC01412,101928455,0
TEX41,401014,0
PABPC1P2,728773,0
ACVR2A,92,0
ORC4,5000,45
MBD5,55777,0
EPC2,26122,2
LOC101928526,101928526,0
KIF5C,3800,0
LYPD6B,130576,0
LYPD6,130574,0
MMADHC,27249,36
MMADHC-DT,101929231,1
RND3,390,41
LINC01920,101929260,0
LINC02612,101929282,0
RBM43,375287,2
NMI,9111,54
LOC101929319,101929319,0
TNFAIP6,7130,8
MIR4773-1,100616392,0
MIR4773-2,100616418,0
RIF1,55183,4
NEB,4703,0
ARL5A,26225,18
CACNB4,785,0
STAM2,10254,8
FMNL2,114793,1
PRPF40A,55660,78
ARL6IP6,151188,10
RPRM,56475,0
GALNT13,114805,0
LOC100144595,100144595,0
KCNJ3,3760,0
LINC01876,101929378,0
NR4A2,4929,0
TRA-CGC3-1,100189021,0
TRG-GCC2-2,100189208,0
GPD2,2820,8
GALNT5,11227,0
ERMN,57471,0
FAM133DP,728066,3
CYTIP,9595,0
ACVR1C,130399,0
ACVR1,90,3
UPP2,151531,0
CCDC148-AS1,554201,0
CCDC148,130940,0
PKP4,8502,6
DAPL1,92196,59
TANC1,85461,5
MIR6888,102465535,0
WDSUB1,151525,0
BAZ2B,29994,14
BAZ2B-AS1,643072,0
MARCHF7,64844,98
CD302,9936,0
LY75-CD302,100526664,0
LY75,4065,0
PLA2R1,22925,0
ITGB6,3694,36
LINC02478,100505984,0
RBMS1,5937,10
MIR4785,100616364,0
TANK,10010,74
PSMD14-DT,101929512,0
LINC01806,100996579,3
PSMD14,10213,185
TBR1,10716,0
AHCTF1P1,285116,3
SLC4A10,57282,0
DPP4,1803,19
LOC101929532,101929532,0
GCG,2641,0
FAP,2191,16
IFIH1,64135,2
GCA,25801,1
KCNH7,90134,0
KCNH7-AS1,101929570,0
FIGN,55137,0
GRB14,2888,0
COBLL1,22837,14
SNORA70F,100337591,0
LOC101929633,101929633,0
SLC38A11,151258,0
SCN3A,6328,2
SCN2A,6326,2
CSRNP3,80034,0
GALNT3,2591,23
LOC100506124,100506124,0
TTC21B,79809,11
TTC21B-AS1,100506134,0
LOC102724058,102724058,0
SCN1A,6323,1
SCN1A-AS1,101929680,1
SCN9A,6335,1
SCN7A,6332,0
XIRP2,129446,0
XIRP2-AS1,100874011,0
B3GALT1,8708,0
STK39,27347,18
CERS6,253782,1
MIR4774,100616356,0
CERS6-AS1,100861402,0
NOSTRIN,115677,0
SPC25,57405,0
G6PC2,57818,0
ABCB11,8647,0
DHRS9,10170,294
LRP2,4036,0
BBS5,129880,0
KLHL41,10324,0
FASTKD1,79675,1
PPIG,9360,21
CFAP210,129881,0
PHOSPHO2,493911,1
PHOSPHO2-KLHL23,100526832,0
KLHL23,151230,0
SSB,6741,12
METTL5,29081,92
UBR3,130507,36
MYO3B,140469,0
MYO3B-AS1,101929753,0
ERICH2-DT,101926913,0
LINC01124,440925,0
SP5,389058,0
ERICH2,285141,0
GAD1,2571,0
GORASP2,26003,96
TLK1,9874,4
METTL8,79828,22
DCAF17,80067,9
CYBRD1,79901,13
DYNC1I2,1781,29
SLC25A12,8604,5
HAT1,8520,117
METAP1D,254042,6
DLX1,1745,0
DLX2,1746,0
DLX2-DT,104326193,0
ITGA6,3655,78
PDK1,5163,7
RAPGEF4-AS1,91149,0
RAPGEF4,11069,0
MAP3K20,51776,15
MAP3K20-AS1,339751,0
CDCA7,83879,6
SP3,6670,11
LINC01960,100128905,0
OLA1,29789,10
LINC01305,285084,0
SP9,100131390,0
CIR1,9541,10
SCRN3,79634,43
GPR155,151556,1
WIPF1,7456,1
H3P6,440926,667
CHRNA1,1134,0
CHN1,1123,4
ATF2,1386,10
MIR933,100126350,0
ATP5MC3,518,375
LNPK,80856,9
EVX2,344191,0
HOXD13,3239,0
HOXD12,3238,0
HOXD11,3237,0
HOXD10,3236,0
HOXD9,3235,3
HOXD8,3234,1
HOXD-AS2,100506783,0
HOXD3,3232,0
MIR10B,406903,0
HOXD4,3233,0
HAGLR,401022,1
HAGLROS,102800310,1
HOXD1,3231,0
MIR7704,102465802,0
MTX2,10651,52
MIR1246,100302142,0
LINC01116,375295,8
LINC01117,102724224,0
LOC105373759,105373759,0
HNRNPA3,220988,52
MIR4444-1,100616394,0
NFE2L2,4780,39
MIR3128,100422824,0
LOC100130691,100130691,4
MIR6512,102465255,0
AGPS,8540,4
TTC30B,150737,2
TTC30A,92104,1
PDE11A,50940,0
PDE11A-AS1,105373764,0
RBM45,129831,22
OSBPL6,114880,5
CHROMR,101927027,2
PRKRA,8575,17
PJVK,494513,0
FKBP7,51661,5
PLEKHA3,65977,1
TTN-AS1,100506866,0
TTN,7273,0
LOC101927055,101927055,0
CCDC141,285025,0
SESTD1,91404,14
ZNF385B,151126,0
MIR1258,100302172,0
CWC22,57703,7
SCHLAP1,101669767,0
UBE2E3,10477,6
LINC01934,101927156,0
MIR4437,100616213,0
ITGA4,3676,0
CERKL,375298,0
NEUROD1,4760,0
ITPRID2,6744,47
PPP1R1C,151242,2
PDE1A,5136,0
DNAJC10,54431,49
FRZB,2487,1
NCKAP1,10787,67
DUSP19,142679,0
NUP35,129401,2
MIR548AE1,100616305,0
LOC105373780,105373780,0
ZNF804A,91752,0
FSIP2-AS2,101927196,0
FSIP2,401024,0
LINC01473,101927217,0
ZC3H15,55854,134
ITGAV,3685,12
FAM171B,165215,0
ZSWIM2,151112,0
CALCRL,10203,0
TFPI,7035,34
LINC01090,104355152,0
GULP1,51454,2
MIR561,693146,0
DIRC1,116093,0
COL3A1,1281,24
MIR1245A,100302219,0
MIR1245B,100616324,0
MIR3606,100500837,0
COL5A2,1290,3
MIR3129,100422908,0
WDR75,84128,72
SLC40A1,30061,0
ASNSD1,54529,13
ANKAR,150709,1
OSGEPL1,64172,13
OSGEPL1-AS1,101409258,1
ORMDL1,94101,21
PMS1,5378,16
C2orf88,84281,0
MSTN,2660,0
HIBCH,26275,7
INPP1,3628,20
MFSD6,54842,4
NEMP2,100131211,0
"NAB1",4664,13
GLS,2744,6
STAT1,6772,57
STAT4,6775,0
MYO1B,4430,85
"NABP1",64859,44
LOC729254,729254,0
CAVIN2,8436,0
TMEFF2,23671,0
PCGEM1,64002,0
LINC01821,101927406,0
LINC01790,101927431,0
SLC39A10,57181,1
DNAH7,56171,0
STK17B,9262,16
HECW2,57520,0
HECW2-AS1,101927482,0
CCDC150,284992,0
LOC100130452,100130452,0
GTF3C3,9330,48
C2orf66,401027,0
PGAP1,80055,2
ANKRD44,91526,0
ANKRD44-IT1,101927547,0
SF3B1,23451,53
COQ10B,80219,51
HSPD1,3329,16
HSPE1,3336,92
HSPE1-MOB4,100529241,0
MOB4,25843,1
RFTN2,130132,8
MARS2,92935,2
BOLL,66037,0
PLCL1,5334,0
LINC01923,101927619,0
SATB2,23314,6
SATB2-AS1,150538,0
LINC01877,101927641,0
FTCDNL1,348751,0
C2orf69,205327,2
TYW5,129450,5
MAIP1,79568,21
SPATS2L,26010,57
KCTD18,130535,5
SGO2,151246,0
AOX1,316,13
AOX2P,344454,1
LINC01792,100507140,0
BZW1-AS1,101927795,0
BZW1,9689,84
RNU6-31P,100873740,0
CLK1,1195,27
PPIL3,53938,39
NIF3L1,60491,19
ORC2,4999,21
HYCC2,285172,4
NDUFB3,4709,136
CFLAR,8837,63
CFLAR-AS1,65072,0
CASP10,843,6
CASP8,841,23
FLACC1,130540,0
TRAK2,66008,18
STRADB,55437,1
C2CD6,151254,0
TMEM237,65062,30
MPP4,58538,0
ALS2,57679,10
CDK15,65061,0
FZD7,8324,0
KIAA2012,100652824,0
SUMO1,7341,68
NOP58,51602,113
SNORD70,692110,0
SNORD11B,100113392,0
SNORD11,692058,0
BMPR2,659,9
FAM117B,150864,1
ICA1L,130026,1
WDR12,55759,2
CARF,79800,9
NBEAL1,65065,2036
CYP20A1,57404,19
ABI2,10152,1
RAPH1,65059,6
CD28,940,0
CTLA4,1493,0
ICOS,29851,0
PARD3B,117583,0
NRP2,8828,1
INO80D,54891,2
GCSHP3,100329109,2
NDUFS1,4719,49
EEF1B2,1933,63
SNORD51,26798,0
SNORA41,619569,0
CMKLR2,2825,20
CMKLR2-AS,101669764,0
ZDBF2,57683,2
ADAM23,8745,12
FAM237A,200726,0
DYTN,391475,0
MDH1B,130752,0
FASTKD2,22868,35
MIR3130-1,100422993,0
MIR3130-2,100423002,0
CPO,130749,0
KLF7,8609,3
MIR2355,100423036,0
MIR7845,102465835,0
MYOSLID-AS1,101927865,0
MIR1302-4,100302130,0
CREB1,1385,4
METTL21A,151194,6
CCNYL1,151195,1
MIR4775,100616361,0
FZD5,7855,4
PLEKHM3,389072,2
LOC100507443,100507443,0
CRYGD,1421,0
CRYGC,1420,0
CRYGB,1419,0
CRYGA,1418,0
C2orf80,389073,0
IDH1,3417,78
IDH1-AS1,100507475,0
PIKFYVE,200576,6
PTH2R,5746,0
MAP2,4133,42
UNC80,285175,0
RPE,6120,9
KANSL1L,151050,0
KANSL1L-AS1,101928020,0
ACADL,33,0
MYL1,4632,0
LANCL1-AS1,102724820,0
LANCL1,10314,3
CPS1,1373,7
CPS1-IT1,29034,0
ERBB4,2066,1
MIR548F2,100313771,0
MIR4776-1,100616267,0
MIR4776-2,100616472,0
IKZF2,22807,2
SPAG16-DT,100130451,0
SPAG16,79582,3
MIR4438,100616375,0
VWC2L,402117,0
VWC2L-IT1,100885780,0
BARD1,580,0
SNHG31,101928103,0
ABCA12,26154,95
ATIC,471,116
FN1,2335,276
LOC102724849,102724849,0
LINC00607,646324,0
MREG,55686,9
PECR,55825,8
TMEM169,92691,0
XRCC5,7520,402
LINC01963,150967,0
MARCHF4,57574,0
SMARCAL1,50485,75
RPL37A,6168,1460
LINC01280,101928232,0
IGFBP2,3485,5
IGFBP5,3488,0
TNP1,7141,0
LINC01921,101928327,0
DIRC3,729582,0
TNS1,7145,0
MIR6809,102465485,0
RUFY4,285180,0
CXCR2P1,3580,0
CXCR2,3579,0
CXCR1,3577,0
ARPC2,10109,1015
TRY-ATA1-1,100189253,0
GPBAR1,151306,0
AAMP,14,47
PNKD,25953,142
TMBIM1,64114,128
MIR6513,102465256,0
CATIP-AS2,103689911,0
MIR6810,102466197,0
CATIP,375307,0
CATIP-AS1,101928513,0
SLC11A1,6556,0
CTDSP1,58190,5
MIR26B,407017,0
VIL1,7429,0
USP37,57695,11
CNOT9,9125,10
PLCD4,84812,0
ZNF142,7701,0
BCS1L,617,18
RNF25,64320,0
STK36,27148,1
TTLL4,9654,0
CYP27A1,1593,0
PRKAG3,53632,0
MIR9500,103504730,0
WNT6,7475,0
WNT10A,80326,2
LINC01494,101928537,0
CDK5R2,8941,0
LINC00608,151300,0
FEV,54738,0
CRYBA2,1412,0
MIR375,494324,0
LOC100129175,100129175,0
CFAP65,255101,0
IHH,3549,0
MIR3131,100422957,0
NHEJ1,79840,20
SLC23A3,151295,0
CNPPD1,27013,22
RETREG2,79137,3
ZFAND2B,130617,6
ABCB6,10058,2
ATG9A,79065,8
ANKZF1,55139,8
GLB1L,79411,0
STK16,8576,31
TUBA4A,7277,20
TUBA4B,80086,0
DNAJB2,3300,3
PTPRN,5798,3
MIR153-1,406944,0
RESP18,389075,0
DNPEP,23549,35
DES,1674,0
SPEG,10290,1
SPEGNB,100996693,1
GMPPA,29926,9
ASIC4,55515,0
CHPF,79586,8
TMEM198,130612,0
MIR3132,100423039,0
OBSL1,23363,4
INHA,3623,0
STK11IP,114790,2
SLC4A3,6508,1
MIR4268,100422959,0
EPHA4,2043,4
PAX3,5077,0
CCDC140,151278,0
SGPP2,130367,7
FARSB,10056,60
MOGAT1,116255,0
ACSL3,2181,95
KCNE4,23704,0
SCG2,7857,0
AP1S3,130340,6
WDFY1,57590,32
MRPL44,65080,31
SERPINE2,5270,2
FAM124B,79843,0
CUL3,8452,17
DOCK10,55619,0
MIR4439,100616207,0
NYAP2,57624,0
LOC646736,646736,0
MIR5702,100847053,0
IRS1,3667,15
RHBDD1,84236,11
COL4A4,1286,0
COL4A3,1285,0
MFF-DT,654841,0
MFF,56947,29
TM4SF20,79853,0
MIR5703,100847081,0
AGFG1,3267,6
C2orf83,56918,0
SLC19A3,80704,0
CCL20,6364,3
DAW1,164781,0
SPHKAP,80309,0
PID1,55022,3
DNER,92737,18
TRIP12,9320,48
FBXO36,130888,11
SLC16A14,151473,0
SP110,3431,2
SP140,11262,0
SP140L,93349,20
SP100,6672,48
LINC01907,151475,0
CAB39,51719,29
ITM2C,81618,5
GCSIR,151484,0
GPR55,9290,0
SPATA3-AS1,348761,0
SPATA3,130560,0
C2orf72,257407,0
PSMD1,5707,140
HTR2B,3357,0
ARMC9,80210,13
MIR4777,100616317,0
B3GNT7,93010,0
NCL,4691,59
SNORA75,654321,0
SNORD20,6082,0
SNORD82,25826,0
LINC00471,151477,0
NMUR1,10316,0
TEX44,165100,0
PTMA,5757,99
MIR1244-1,100302285,0
PDE6D,5147,24
COPS7B,64708,30
MIR1471,100302126,0
NPPC,4880,0
DIS3L2,129563,0
MIR562,693147,0
ALPP,250,0
ECEL1P2,347694,0
ALPG,251,0
ALPI,248,0
ECEL1,9427,0
PRSS56,646960,0
CHRND,1144,0
CHRNG,1146,0
TIGD1,200765,0
EIF4E2,9470,22
MIR5001,100847037,0
EFHD1,80303,0
GIGYF2,26058,67
KCNJ13,3769,0
SNORC,389084,0
NGEF,25791,0
NEU2,4759,0
INPP5D,3635,0
ATG16L1,55054,35
SCARNA5,677775,1
SCARNA6,677772,0
SAG,6295,0
DGKD,8527,1
USP40,55230,2
UGT1A8,54576,0
UGT1A10,54575,0
UGT1A9,54600,0
UGT1A7,54577,0
UGT1A6,54578,9
UGT1A5,54579,0
UGT1A4,54657,0
UGT1A3,54659,0
DNAJB3,414061,0
LOC100286922,100286922,0
UGT1A1,54658,1
MROH2A,339766,0
HJURP,55355,0
MSL3P1,151507,10
TRPM8,79054,0
SPP2,6694,0
ARL4C,10123,1
SH3BP4,23677,9
AGAP1,116987,1
GBX2,2637,0
ASB18,401036,0
IQCA1,79781,0
ACKR3,57007,13
LOC93463,93463,0
COPS8,10920,34
COL6A3,1293,16
LOC105373957,105373957,0
MLPH,79083,1
MIR6811,102465486,0
PRLH,51052,0
RAB17,64284,1
LRRFIP1,9208,40
RBM44,375316,0
RAMP1,10267,8
UBE2F,140739,8
UBE2F-SCLY,100533179,0
SCLY,51540,1
ESPNL,339768,0
KLHL30,377007,0
ERFE,151176,0
ILKAP,80895,18
LINC02610,151174,0
TARDBPP3,643387,15
HES6,55502,3
PER2,8864,1
TRAF3IP1,26146,12
ASB1,51665,5
LINC01107,151171,0
LOC100287387,100287387,0
TWIST2,117581,7
LINC01940,401039,0
HDAC4,9759,0
MIR4440,100616397,0
MIR4441,100616493,0
MGC16025,85009,0
MIR4269,100423043,0
MIR2467,100616360,0
LINC02991,401040,0
LOC150935,150935,0
MIR4786,100616417,0
NDUFA10,4705,345
OR6B2,389090,0
PRR21,643905,0
OR6B3,150681,0
COPS9,150678,122
OTOS,150677,0
GPC1,2817,10
GPC1-AS1,100130449,0
MIR149,406941,0
ANKMY1,51281,0
DUSP28,285193,2
RNPEPL1,57140,2
CAPN10-DT,101752400,0
CAPN10,11132,0
GPR35,2859,0
AQP12B,653437,0
AQP12A,375318,0
KIF1A,547,0
AGXT,189,0
MAB21L4,79919,9
CROCC2,728763,0
UICLM,200772,0
SNED1,25992,0
MTERF4,130916,12
PASK,23178,0
PPP1R7,5510,221
ANO7,50636,2
HDLBP,3069,146
HDLBP-AS1,101927509,0
SEPTIN2,4735,203
FARP2,9855,4
MIR3133,100422942,0
STK25,10494,6
BOK-AS1,100379249,0
BOK,666,3
THAP4,51078,49
ATG4B,23192,32
DTYMK,1841,50
ING5,84289,0
D2HGDH,728294,0
GAL3ST2,64090,0
NEU4,129807,0
PDCD1,5133,0
RTP5,285093,0
LINC01237,101927289,0
FAM240C,285095,0
LINC01238,102723927,0
LINC01881,728323,12
DEFB125,245938,0
DEFB126,81623,0
DEFB127,140850,0
DEFB128,245939,0
DEFB129,140881,0
DEFB132,400830,0
C20orf96,140680,0
ZCCHC3,85364,2
NRSN2-AS1,100507459,5
SOX12,6666,2
NRSN2,80023,4
TRIB3,57761,37
RBCK1,10616,21
TBC1D20,128637,7
CSNK2A1,1457,47
TCF15,6939,0
SRXN1,140809,19
SCRT2,85508,0
SLC52A3,113278,5
FAM110A,83541,81
ANGPT4,51378,0
RSPO4,343637,0
LOC105372493,105372493,0
PSMF1,9491,286
TMEM74B,55321,1
C20orf202,400831,0
RAD21L1,642636,0
SNPH,9751,0
FKBP1A-SDCBP2,100528031,0
SDCBP2,27111,11
SDCBP2-AS1,100507495,3
FKBP1A,2280,173
MIR6869,102465524,0
NSFL1C,55968,23
SIRPB2,284759,0
SIRPD,128646,0
SIRPB1,10326,0
SIRPG,55423,0
SIRPG-AS1,101929010,0
LOC100289473,100289473,0
SIRPA,140885,6
PDYN-AS1,727993,0
PDYN,5173,0
STK35,140901,8
LOC388780,388780,4
TGM3,7053,1
TGM6,343641,0
SNRPB,6628,216
SNORD119,100113378,2
ZNF343,79175,8
TMC2,117532,0
NOP56,10528,57
MIR1292,100302138,0
SNORD110,692213,0
SNORA51,677831,27
SNORD86,692201,0
SNORD56,26793,0
SNORD57,26792,0
IDH3B,3420,42
EBF4,57593,0
CPXM1,56265,0
C20orf141,128653,0
TMEM239,100288797,0
PCED1A,64773,4
VPS16,64601,11
PTPRA,5786,39
GNRH2,2797,0
MRPS26,64949,16
LOC101929098,101929098,0
OXT,5020,0
AVP,551,0
UBOX5-AS1,100134015,0
UBOX5,22888,0
FASTKD5,60493,5
LZTS3,9762,1
DDRGK1,65992,12
ITPA,3704,153
SLC4A11,83959,4
DNAAF9,25943,2
ATRN,8455,2
GFRA4,64096,0
ADAM33,80332,1
SIGLEC1,6614,0
HSPA12B,116835,0
C20orf27,54976,13
SPEF1,25876,0
CENPB,1059,15
CDC25B,994,10
LINC01730,101929125,0
AP5S1,55317,2
MAVS,57506,30
PANK2,80025,9
MIR103A2,406896,0
MIR103B2,100302282,0
RNF24,11237,0
SMOX,54498,12
LINC01433,728228,2
ADRA1D,146,0
PRNP,5621,154
PRND,23627,0
PRNT,149830,0
RASSF2,9770,1
SLC23A2,9962,4
TMEM230,29058,110
PCNA,5111,85
PCNA-AS1,100302739,0
CDS2,8760,45
PROKR2,128674,0
LINC00658,100507629,0
LOC643406,643406,0
LINC00654,149837,0
LINC01729,101929207,0
GPCPD1,56261,16
SHLD1,149840,21
CHGB,1114,0
TRMT6,51605,14
MCM8,84515,4
MCM8-AS1,101929225,0
CRLS1,54675,27
LRRN4,164312,0
FERMT1,55612,36
CASC20,101929244,0
BMP2,650,3
LINC01428,101929265,0
LINC01706,101929312,0
MIR8062,102465865,0
HAO1,54363,0
TMX4,56255,8
PLCB1,23236,3
RNU105B,26767,0
PLCB4,5332,0
LAMP5-AS1,101929329,0
LAMP5,24141,0
PAK5,57144,0
PARAL1,101929371,0
SNAP25-AS1,100131208,0
ANKEF1,63926,10
SNAP25,6616,0
MKKS,8195,134
SLX4IP,128710,6
JAG1,182,9
MIR6870,102465525,0
LINC01752,101929395,1
LOC101929413,101929413,0
LOC339593,339593,0
LINC00687,728450,0
BTBD3,22903,10
LINC01722,101929486,0
LOC102606466,102606466,0
LINC01723,100505515,0
SPTLC3,55304,22
ISM1,140862,0
ISM1-AS1,100505536,0
TASP1,55617,16
ESF1,51575,8
NDUFAF5,79133,49
SEL1L2,80343,0
MACROD2,140733,1
FLRT3,23767,22
MACROD2-IT1,140848,0
MACROD2-AS1,100379174,0
LOC613266,613266,0
KIF16B,55614,3
SNRPB2,6629,63
OTOR,56914,0
PCSK2,5126,0
BFSP1,631,0
DSTN,11034,973
RRBP1,6238,17
BANF2,140836,0
SNX5,27131,20
SNORD17,692086,0
MGME1,92667,50
OVOL2,58495,2
PET117,100303755,5
KAT14,57325,0
ZNF133,7692,11
LINC00851,440757,0
DZANK1,55184,1
POLR3F,10621,25
MIR3192,100422875,0
RBBP9,10741,16
SEC23B,10483,195
SMIM26,388789,339
DTD1,92675,34
DTD1-AS1,101929526,0
LINC00652,29075,0
LCDR,100270804,0
SCP2D1-AS1,100128496,0
SCP2D1,140856,0
SLC24A3,57419,9
SLC24A3-AS1,100130264,0
RIN2,54453,62
"NAA20",51126,377
CRNKL1,51340,51
CFAP61,26074,0
INSM1,3642,0
RALGAPA2,57186,7
KIZ,55857,223
KIZ-AS1,101929591,0
XRN2,22803,325
NKX2-4,644524,0
NKX2-2,4821,0
LINC01727,101929625,0
LINC01726,101929608,0
PAX1,5075,0
LINC01432,100270679,0
LINC01427,101929663,0
LOC284788,284788,0
LINC00261,140828,0
FOXA2,3170,2
LNCNEF,101929685,0
SSTR4,6754,0
THBD,7056,26
CD93,22918,0
LINC00656,200261,0
NXT1,29107,6
LINC01431,100505683,0
GZF1,64412,0
"NAPB",63908,2
CSTL1,128817,0
CST11,140880,1
CST8,10047,0
CST13P,164380,0
CST9L,128821,0
CST9,128822,0
CST3,1471,232
CST4,1472,2
CST1,1469,0
CST2,1470,1
CST5,1473,0
GGTLC1,92086,0
LINC01721,400839,0
LOC105372585,105372585,0
SYNDIG1,79953,0
CST7,8530,0
APMAP,57136,119
ACSS1,84532,0
VSX1,30813,0
LOC284798,284798,0
LOC101926889,101926889,0
ENTPD6,955,10
PYGB,5834,421
ABHD12,26090,13
GINS1,9837,1
NINL,22981,0
"NANP",140838,4
ZNF337-AS1,102724826,0
ZNF337,26152,7
FAM182B,728882,0
LOC101926935,101926935,0
LINC01733,101926955,0
LOC100134868,100134868,1
FAM182A,284800,0
NCOR1P1,149934,1
MIR663AHG,284801,0
MIR663A,724033,0
FRG1CP,100289097,37
FRG1DP,102723316,25
FRG2EP,647476,0
FRG1EP,102723390,9
FRG1BP,284802,41
MLLT10P1,140678,0
DEFB115,245929,0
DEFB116,245930,0
DEFB118,117285,0
DEFB119,245932,0
DEFB121,245934,0
DEFB122,245935,0
DEFB123,245936,0
DEFB124,245937,0
REM1,28954,0
LINC00028,140875,0
HM13,81502,303
MCTS2,100101490,48
HM13-AS1,100874042,0
ID1,3397,51
MIR3193,100422904,0
COX4I2,84701,0
BCL2L1,598,41
TPX2,22974,75
MYLK2,85366,0
FOXS1,2307,0
DUSP15,128853,0
TTLL9,164395,0
PDRG1,81572,51
XKR7,343702,0
CCM2L,140706,0
HCK,3055,0
TM9SF4,9777,82
TSPY26P,128854,0
PLAGL2,5326,5
POFUT1,23509,21
MIR1825,100302183,0
KIF3B,9371,7
ASXL1,171023,4
NOL4L,140688,1
LOC101929698,101929698,0
NOL4L-DT,149950,0
C20orf203,284805,0
COMMD7,149951,16
DNMT3B,1789,0
MAPRE1,22919,105
EFCAB8,388795,0
SUN5,140732,0
BPIFB2,80341,0
BPIFB6,128859,0
BPIFB3,359710,0
BPIFB4,149954,0
LOC105372714,105372714,0
BPIFA2,140683,0
BPIFA4P,317716,0
BPIFA3,128861,0
BPIFA1,51297,0
BPIFB1,92747,0
CDK5RAP1,51654,52
SNTA1,6640,2
CBFA2T2,9139,0
NECAB3,63941,2
C20orf144,128864,0
ACTL10,170487,1
E2F1,1869,2
PXMP4,11264,0
ZNF341,84905,2
ZNF341-AS1,101929746,0
CHMP4B,128866,27
RALY-AS1,101926888,5
RALY,22913,18
MIR4755,100616434,0
EIF2S2,8894,31
ASIP,434,0
AHCY,191,98
ITCH,83737,17
MIR644A,693229,0
DYNLRB1,83658,354
MAP1LC3A,84557,2
PIGU,128869,42
TP53INP2,58476,4
NCOA6,23054,25
HMGB3P1,128872,0
GGT7,2686,9
ACSS2,55902,3
GSS,2937,197
MYH7B,57644,0
MIR499A,574501,0
MIR499B,100616134,0
TRPC4AP,26133,19
EDEM2,55741,132
PROCR,10544,70
MMP24,10893,0
MMP24OS,101410538,0
EIF6,3692,535
FAM83C-AS1,140846,0
FAM83C,128876,0
UQCC1,55245,24
GDF5,8200,0
MIR1289-1,100302125,0
CEP250,11190,2
C20orf173,140873,0
ERGIC3,51614,709
FER1L4,80307,1
SPAG4,6676,14
CPNE1,8904,57
RBM12,10137,8
NFS1,9054,4
ROMO1,140823,959
RBM39,9584,41
PHF20,51230,6
SCAND1,51282,7
CNBD2,140894,0
NORAD,647979,81
EPB41L1,2036,15
AAR2,25980,36
DLGAP4,22839,26
DLGAP4-AS1,101926987,0
MYL9,10398,21
TGIF2,60436,0
TGIF2-RAB5IF,100527943,0
RAB5IF,55969,2
SLA2,84174,0
NDRG3,57446,22
DSN1,79980,10
SOGA1,140710,0
TLDC2,140711,3
SAMHD1,25939,14
RBL1,5933,25
MROH8,140699,0
RPN2,6185,849
GHRH,2691,0
MANBAL,63905,80
SRC,6714,1
BLCAP,10904,27
NNAT,4826,0
LINC00489,100861522,0
LOC100287792,100287792,0
CTNNBL1,56259,18
VSTM2L,128434,2
TTI1,9675,18
RPRD1B,58490,19
TGM2,7052,2
KIAA1755,85449,0
LOC149684,149684,0
BPI,671,0
LBP,3929,0
SNHG17,388796,51
SNORA71B,26776,0
SNORA71A,26777,1
SNORA71C,677839,0
SNORA71D,677840,0
SNHG11,128439,8
SNORA71E,677821,1
SNORA60,677837,0
RALGAPB,57148,5
MIR548O2,100616190,0
ADIG,149685,0
ARHGAP40,343578,29
SLC32A1,140679,0
ACTR5,79913,0
PPP1R16B,26051,0
FAM83D,81610,3
DHX35,60625,20
LINC01734,339568,0
LINC01370,100505663,0
MAFB,9935,21
TOP1,7150,58
PLCG1-AS1,101927117,0
PLCG1,5335,1
MIR6871,102466912,0
ZHX3,23051,6
LPIN3,64900,2
EMILIN3,90187,0
CHD6,84181,6
PTPRT,11122,0
LOC101927159,101927159,0
SRSF6,6431,21
L3MBTL1,26013,0
SGK2,10110,0
IFT52,51098,78
MYBL2,4605,0
GTSF1L,149699,0
TOX2,84969,10
JPH2,57158,1
OSER1,51526,51
OSER1-DT,100505783,1
GDAP1L1,78997,0
FITM2,128486,0
R3HDML,140902,0
HNF4A,3172,0
HNF4A-AS1,101927219,0
MIR3646,100500813,0
LINC01430,101927242,0
LINC01620,140834,0
TTPAL,79183,15
SERINC3,10955,303
PKIG,11142,22
ADA,100,8
LINC01260,79015,0
CCN5,8839,0
KCNK15,60598,0
RIMS4,140730,0
YWHAB,7529,324
PABPC1L,80336,0
TOMM34,10953,103
STK4-DT,100505826,0
STK4,6789,11
KCNS1,3787,0
WFDC5,149708,64
WFDC12,128488,94
PI3,5266,5141
SEMG1,6406,0
SEMG2,6407,0
SLPI,6590,1460
MATN4,8785,0
RBPJL,11317,0
SDC4,6385,92
SYS1,90196,25
SYS1-DBNDD2,767557,0
TP53TG5,27296,0
DBNDD2,55861,3
PIGT,51604,114
MIR6812,102465487,0
WFDC2,10406,3
SPINT3,10816,0
WFDC6,140870,0
EPPIN-WFDC6,100526773,26
EPPIN,57119,0
WFDC8,90199,0
WFDC9,259240,0
WFDC10A,140832,0
WFDC11,259239,0
WFDC10B,280664,0
WFDC13,164237,0
MIR3617,100500897,0
SPINT4,391253,0
WFDC3,140686,0
DNTTIP1,116092,84
UBE2C,11065,49
TNNC2,7125,0
SNX21,90203,1
ACOT8,10005,110
ZSWIM3,140831,0
ZSWIM1,90204,10
SPATA25,128497,0
NEURL2,140825,0
CTSA,5476,57
PLTP,5360,13
PCIF1,63935,8
ZNF335,63925,1
MMP9,4318,0
SLC12A5,57468,0
NCOA5,57727,4
CD40,958,49
CDH22,64405,0
SLC35C2,51006,24
ELMO2,63916,19
ZNF663P,100130934,0
MKRN7P,7686,0
ZNF334,55713,0
OCSTAMP,128506,0
